date,ave_temp,min_temp,max_temp,motor_actual,min_forcast,max_forecast,motor_est,resid,synthetic_event,synthetic_event_type
2024-01-12,0.9,-1.4,4.2,43.89,-1.3,3.97,47.89,-4.0,0,
2024-01-13,0.4,-3.8,6.4,53.02,-2.28,7.57,48.02,5.0,0,
2024-01-14,-0.6,-3.3,2.4,63.14,-3.32,2.46,48.14,15.0,1,residual_spike_with_precursor
2024-01-15,-3.7,-6.9,0.9,43.27,-6.54,0.05,48.27,-5.0,0,
2024-01-16,-2.1,-7.2,4.3,51.39,-8.1,3.89,48.39,3.0,0,
2024-01-17,0.6,-2.3,1.9,46.52,-0.23,2.77,48.52,-2.0,0,
2024-01-18,4.5,1.4,9.4,53.64,0.41,11.0,48.64,5.0,0,
2024-01-19,5.4,4.0,9.0,52.76,2.91,8.01,48.76,4.0,0,
2024-01-20,3.4,1.9,4.9,45.89,2.07,5.2,48.89,-3.0,0,
2024-01-21,1.7,-2.4,4.3,45.01,-3.34,4.18,49.01,-4.0,0,
2024-01-22,-8.7,-11.9,-2.4,45.14,-10.68,-2.64,49.14,-4.0,0,
2024-01-23,-11.7,-14.0,-8.2,48.26,-14.41,-9.29,49.26,-1.0,0,
2024-01-24,-8.0,-11.2,-3.7,50.38,-12.42,-3.7,49.38,1.0,0,
2024-01-25,-5.3,-9.7,-0.5,44.51,-8.81,1.92,49.51,-5.0,0,
2024-01-26,-1.7,-6.9,4.0,45.63,-6.02,4.79,49.63,-4.0,0,
2024-01-27,-0.5,-4.6,4.6,51.75,-4.42,5.86,49.75,2.0,0,
2024-01-28,-1.5,-5.0,3.8,50.88,-5.81,3.19,49.88,1.0,0,
2024-01-29,-0.4,-4.8,4.6,53.0,-5.11,4.17,50.0,3.0,0,
2024-01-30,1.4,-4.0,8.1,50.12,-3.8,9.06,50.12,0.0,0,
2024-01-31,1.9,-2.65,8.15,53.25,-4.36,8.62,50.25,3.0,0,
2024-02-01,2.4,-1.3,8.2,45.37,-2.92,8.09,50.37,-5.0,0,
2024-02-02,3.1,0.7,7.9,46.49,-0.28,8.85,50.49,-4.0,0,
2024-02-03,4.7,-0.2,8.3,54.62,-0.66,8.99,50.62,4.0,0,
2024-02-04,7.3,3.7,12.2,52.74,5.5,12.68,50.74,2.0,0,
2024-02-05,2.7,0.1,6.6,54.86,0.93,6.5,50.86,4.0,0,
2024-02-06,1.2,0.0,2.9,51.99,0.01,3.01,50.99,1.0,0,
2024-02-07,0.6,-0.9,2.7,51.11,-0.31,3.1,51.11,0.0,0,
2024-02-08,0.6,-3.0,6.2,56.23,-2.72,7.19,51.23,5.0,0,
2024-02-09,1.1,-2.5,6.1,48.36,-2.3,6.07,51.36,-3.0,0,
2024-02-10,1.7,-1.5,7.4,52.48,-2.52,6.13,51.48,1.0,0,
2024-02-11,1.0,-3.1,5.5,48.6,-3.86,5.61,51.6,-3.0,0,
2024-02-12,3.5,-2.9,10.5,55.73,-2.46,10.55,51.73,4.0,0,
2024-02-13,8.2,2.0,13.7,49.85,2.5,13.58,51.85,-2.0,0,
2024-02-14,12.9,8.8,18.3,51.97,9.9,17.29,51.97,0.0,0,
2024-02-15,4.5,0.6,11.6,56.1,0.13,12.02,52.1,4.0,0,
2024-02-16,2.3,-1.5,8.1,57.22,-2.4,6.84,52.22,5.0,0,
2024-02-17,4.4,-1.2,11.7,55.35,-0.95,12.51,52.35,3.0,0,
2024-02-18,6.2,1.2,9.4,52.47,1.86,8.52,52.47,0.0,0,
2024-02-19,9.1,4.2,11.9,51.6,4.94,11.25,52.6,-1.0,0,
2024-02-20,4.3,2.8,6.8,53.72,3.39,7.8,52.72,1.0,0,
2024-02-21,1.9,0.0,4.0,55.85,0.98,4.03,52.85,3.0,0,
2024-02-22,0.2,-1.1,1.6,53.97,-2.03,3.01,52.97,1.0,0,
2024-02-23,1.8,-1.0,6.1,56.1,-0.54,5.03,53.1,3.0,0,
2024-02-24,2.0,-1.3,5.9,58.22,-0.82,5.59,53.22,5.0,0,
2024-02-25,2.8,0.8,5.9,57.35,2.26,6.26,53.35,4.0,0,
2024-02-26,3.8,-1.2,9.7,53.47,-2.04,10.48,53.47,0.0,0,
2024-02-27,5.3,1.2,9.8,49.6,1.01,9.49,53.6,-4.0,0,
2024-02-28,6.4,3.2,10.1,54.73,4.02,9.1,53.73,1.0,0,
2024-02-29,4.8,0.3,9.6,55.85,0.2,10.12,53.85,2.0,0,
2024-03-01,-4.1,-7.1,0.3,54.98,-6.63,1.23,53.98,1.0,0,
2024-03-02,-0.5,-8.1,4.1,52.11,-6.81,4.0,54.11,-2.0,0,
2024-03-03,4.0,0.4,7.8,49.24,-0.69,8.47,54.24,-5.0,0,
2024-03-04,5.4,-1.8,11.7,54.36,-2.53,11.49,54.36,0.0,0,
2024-03-05,8.0,5.5,11.0,57.49,7.27,10.95,54.49,3.0,0,
2024-03-06,6.2,2.5,10.3,50.62,2.94,9.88,54.62,-4.0,0,
2024-03-07,3.9,1.2,8.2,51.75,0.11,5.81,54.75,-3.0,0,
2024-03-08,2.1,-0.7,6.5,56.88,-1.77,6.86,54.88,2.0,0,
2024-03-09,2.0,-2.1,7.1,56.01,-3.02,6.41,55.01,1.0,0,
2024-03-10,4.2,-1.8,10.6,58.14,-1.93,9.78,55.14,3.0,0,
2024-03-11,6.2,2.0,10.8,59.27,3.27,11.07,55.27,4.0,0,
2024-03-12,6.6,4.4,10.0,55.4,4.89,10.91,55.4,0.0,0,
2024-03-13,6.5,1.3,12.0,55.53,1.34,11.65,55.53,0.0,0,
2024-03-14,8.5,3.4,15.4,53.66,2.83,15.71,55.66,-2.0,0,
2024-03-15,8.9,4.0,14.5,59.79,3.81,13.93,55.79,4.0,0,
2024-03-16,10.9,4.4,18.3,55.92,3.94,20.39,55.92,0.0,0,
2024-03-17,8.8,5.4,12.2,52.06,6.06,12.68,56.06,-4.0,0,
2024-03-18,7.1,1.4,13.2,51.19,1.67,14.0,56.19,-5.0,0,
2024-03-19,6.7,3.9,9.8,56.32,5.26,9.38,56.32,0.0,0,
2024-03-20,4.4,1.2,8.7,56.46,2.94,8.23,56.46,0.0,0,
2024-03-21,5.0,-1.2,11.5,58.59,0.13,11.87,56.59,2.0,0,
2024-03-22,10.4,3.8,15.2,60.73,5.0,15.46,56.73,4.0,0,
2024-03-23,13.0,9.3,18.2,52.86,10.08,19.05,56.86,-4.0,0,
2024-03-24,16.2,10.5,23.4,60.0,10.73,23.52,57.0,3.0,0,
2024-03-25,10.6,6.7,14.5,56.13,6.22,15.48,57.13,-1.0,0,
2024-03-26,7.4,3.2,12.4,57.27,3.75,11.67,57.27,0.0,0,
2024-03-27,10.4,4.4,16.2,62.41,3.96,16.85,57.41,5.0,0,
2024-03-28,10.3,7.8,12.2,55.54,9.1,12.1,57.54,-2.0,0,
2024-03-29,7.6,5.0,12.3,52.68,3.77,12.34,57.68,-5.0,0,
2024-03-30,8.8,3.0,15.6,59.82,2.79,14.95,57.82,2.0,0,
2024-03-31,10.5,4.25,17.3,52.96,4.5,18.07,57.96,-5.0,0,
2024-04-01,12.2,5.5,19.0,54.1,5.88,17.14,58.1,-4.0,0,
2024-04-02,15.4,7.0,23.9,62.24,7.38,24.62,58.24,4.0,0,
2024-04-03,16.6,13.9,19.7,62.38,13.87,19.32,58.38,4.0,0,
2024-04-04,15.5,12.4,20.3,57.52,12.25,19.07,58.52,-1.0,0,
2024-04-05,14.0,10.2,18.8,55.66,9.05,17.82,58.66,-3.0,0,
2024-04-06,12.7,8.0,18.9,63.81,7.93,18.83,58.81,5.0,0,
2024-04-07,14.8,7.7,23.4,56.95,6.63,24.27,58.95,-2.0,0,
2024-04-08,16.2,11.0,22.8,57.09,12.07,21.31,59.09,-2.0,0,
2024-04-09,15.3,10.6,20.8,56.24,10.01,21.01,59.24,-3.0,0,
2024-04-10,13.8,10.2,18.5,58.38,9.35,20.38,59.38,-1.0,0,
2024-04-11,15.5,11.7,21.1,61.53,12.07,20.72,59.53,2.0,0,
2024-04-12,17.2,12.0,24.2,60.67,12.25,25.3,59.67,1.0,0,
2024-04-13,19.1,11.2,27.3,60.82,12.38,27.84,59.82,1.0,0,
2024-04-14,20.8,13.6,29.4,60.97,12.59,30.07,59.97,1.0,0,
2024-04-15,16.0,11.7,20.0,57.11,12.15,21.92,60.11,-3.0,0,
2024-04-16,13.3,11.5,17.9,61.26,11.87,17.01,60.26,1.0,0,
2024-04-17,15.0,9.7,21.8,60.41,9.88,22.9,60.41,0.0,0,
2024-04-18,17.3,10.7,24.9,60.56,12.52,25.21,60.56,0.0,0,
2024-04-19,17.6,11.5,24.3,60.71,11.92,23.84,60.71,0.0,0,
2024-04-20,14.9,13.0,17.2,62.86,12.37,17.21,60.86,2.0,0,
2024-04-21,17.2,13.3,21.7,57.0,12.39,20.88,61.0,-4.0,0,
2024-04-22,18.8,15.0,24.1,64.15,15.71,23.83,61.15,3.000000000000007,0,
2024-04-23,17.3,13.2,24.2,66.3,14.53,24.32,61.3,5.0,0,
2024-04-24,13.2,11.0,16.5,56.45,10.94,16.93,61.45,-5.0,0,
2024-04-25,14.4,10.3,20.8,59.6,11.1,22.09,61.6,-2.0,0,
2024-04-26,17.8,11.4,26.0,65.75,11.24,28.01,61.75,4.0,0,
2024-04-27,18.2,11.5,26.2,57.9,11.21,27.12,61.9,-4.0,0,
2024-04-28,20.7,13.0,28.9,65.05,12.61,28.95,62.05,3.0,0,
2024-04-29,20.9,16.9,26.1,65.2,16.07,25.62,62.2,3.0,0,
2024-04-30,18.6,16.0,22.5,64.35,16.73,22.49,62.35,1.999999999999993,0,
2024-05-01,18.5,13.9,24.0,66.5,13.48,22.89,62.5,4.0,0,
2024-05-02,18.1,12.4,23.7,61.65,12.95,23.51,62.65,-1.0,0,
2024-05-03,19.7,12.2,27.9,60.8,12.49,29.34,62.8,-2.0,0,
2024-05-04,21.4,14.6,28.5,58.95,14.58,29.05,62.95,-4.0,0,
2024-05-05,17.8,15.7,20.6,59.1,15.2,19.39,63.1,-4.0,0,
2024-05-06,13.9,13.4,15.7,58.25,13.09,16.09,63.25,-5.0,0,
2024-05-07,13.3,12.2,15.0,63.4,11.62,14.62,63.4,0.0,0,
2024-05-08,14.7,9.0,21.4,67.54,8.95,20.77,63.54,4.000000000000007,0,
2024-05-09,16.1,10.9,21.8,68.69,11.53,20.47,63.69,5.0,0,
2024-05-10,17.9,12.5,23.8,58.84,13.5,24.49,63.84,-5.0,0,
2024-05-11,17.0,14.0,22.0,65.98,13.65,21.16,63.98,2.000000000000007,0,
2024-05-12,16.6,11.9,21.6,67.13,11.71,21.54,64.13,3.0,0,
2024-05-13,18.3,11.9,24.5,69.28,12.72,25.85,64.28,5.0,0,
2024-05-14,18.8,12.7,24.7,66.42,12.22,24.81,64.42,2.0,0,
2024-05-15,12.6,7.2,18.8,60.57,5.66,19.24,64.57,-3.999999999999993,0,
2024-05-16,13.7,6.9,19.8,63.71,7.41,19.38,64.71,-0.9999999999999928,0,
2024-05-17,18.3,10.8,24.9,66.85,10.02,25.95,64.85,2.0,0,
2024-05-18,20.7,16.0,26.5,69.0,16.15,25.33,65.0,4.0,0,
2024-05-19,21.5,15.9,27.9,66.14,14.61,28.52,65.14,1.0,0,
2024-05-20,19.4,16.8,22.8,70.28,17.08,23.11,65.28,5.0,0,
2024-05-21,21.7,16.3,28.3,60.42,16.64,28.11,65.42,-5.0,0,
2024-05-22,20.5,16.4,25.5,70.56,16.14,24.43,65.56,5.0,0,
2024-05-23,20.2,15.8,26.4,69.7,15.02,27.0,65.7,4.0,0,
2024-05-24,20.1,15.7,24.7,63.84,15.04,25.7,65.84,-2.0,0,
2024-05-25,21.4,18.7,24.7,67.98,19.1,23.89,65.98,2.0,0,
2024-05-26,19.9,17.0,23.7,66.11,18.12,24.07,66.11,0.0,0,
2024-05-27,18.5,14.1,22.6,65.25,13.83,22.08,66.25,-1.0,0,
2024-05-28,20.4,14.3,26.1,69.38,14.68,27.01,66.38,3.0,0,
2024-05-29,21.2,15.4,26.8,64.52,15.65,26.16,66.52,-2.0,0,
2024-05-30,20.7,16.2,24.6,62.65,18.27,24.38,66.65,-4.000000000000007,0,
2024-05-31,20.7,16.85,24.9,64.78,19.0,25.33,66.78,-2.0,0,
2024-06-01,20.7,17.5,25.2,66.91,16.97,25.57,66.91,0.0,0,
2024-06-02,20.4,15.7,25.8,68.04,16.19,25.24,67.04,1.0,0,
2024-06-03,22.2,15.7,28.7,72.17,15.53,29.09,67.17,5.0,0,
2024-06-04,22.8,16.3,29.3,71.3,15.58,29.97,67.3,4.0,0,
2024-06-05,23.6,18.1,30.1,69.42,18.51,30.65,67.42,2.0,0,
2024-06-06,24.1,19.3,31.4,70.55,18.99,31.74,67.55,3.0,0,
2024-06-07,23.1,18.3,28.0,63.67,17.87,26.83,67.67,-4.0,0,
2024-06-08,20.3,17.9,25.0,65.79,18.87,25.58,67.79,-2.0,0,
2024-06-09,22.9,17.4,28.8,69.91,16.25,28.94,67.91,2.0,0,
2024-06-10,24.7,19.0,31.1,69.03,20.13,32.54,68.03,1.0,0,
2024-06-11,25.4,21.7,31.6,72.15,22.57,31.68,68.15,4.0,0,
2024-06-12,24.8,19.2,31.8,66.26,19.16,31.83,68.26,-2.0,0,
2024-06-13,26.4,20.0,32.8,65.38,19.99,33.16,68.38,-3.0,0,
2024-06-14,26.3,21.4,33.0,64.49,22.64,32.66,68.49,-4.0,0,
2024-06-15,24.2,21.8,28.2,65.6,21.23,28.38,68.6,-3.0,0,
2024-06-16,24.3,19.9,29.5,63.71,21.5,30.12,68.71,-4.999999999999993,0,
2024-06-17,24.8,18.9,30.2,63.81,18.23,29.9,68.81,-5.0,0,
2024-06-18,26.0,20.4,32.9,64.92,19.84,33.06,68.92,-4.0,0,
2024-06-19,28.8,21.4,35.8,67.02,21.5,36.45,69.02,-2.0,0,
2024-06-20,29.4,23.4,35.4,72.12,22.9,34.81,69.12,3.0,0,
2024-06-21,28.1,22.9,33.9,71.22,22.96,35.81,69.22,2.0,0,
2024-06-22,24.2,22.6,26.1,64.32,23.39,26.39,69.32,-5.0,0,
2024-06-23,25.1,22.5,30.1,70.42,22.75,29.31,69.42,1.0,0,
2024-06-24,24.3,21.2,27.9,65.51,20.19,27.95,69.51,-4.0,0,
2024-06-25,22.9,19.1,27.2,72.6,18.64,27.13,69.6,3.0,0,
2024-06-26,24.9,18.9,31.6,69.69,19.49,32.35,69.69,0.0,0,
2024-06-27,26.3,20.6,31.6,74.78,20.34,30.74,69.78,5.0,0,
2024-06-28,26.6,21.3,32.5,67.86,21.81,32.97,69.86,-2.0,0,
2024-06-29,26.7,21.6,32.3,67.95,23.18,32.52,69.95,-2.0,0,
2024-06-30,23.5,22.0,24.9,75.03,20.66,26.77,70.03,5.0,0,
2024-07-01,26.3,22.0,31.3,66.1,21.11,30.51,70.1,-4.0,0,
2024-07-02,23.2,21.9,25.2,68.18,21.94,25.99,70.18,-2.0,0,
2024-07-03,24.7,23.6,25.9,75.25,23.02,26.02,70.25,5.0,0,
2024-07-04,26.8,23.2,30.6,73.32,22.95,30.42,70.32,3.0,0,
2024-07-05,23.4,21.3,26.1,67.39,21.68,25.85,70.39,-3.0,0,
2024-07-06,25.1,22.1,30.0,74.46,22.17,30.3,70.46,4.0,0,
2024-07-07,24.4,21.5,28.2,65.52,21.8,30.42,70.52,-5.0,0,
2024-07-08,23.8,23.1,24.5,70.58,24.21,27.21,70.58,0.0,0,
2024-07-09,24.5,22.7,26.7,65.64,22.99,25.99,70.64,-5.0,0,
2024-07-10,26.6,22.7,31.1,73.69,22.73,30.98,70.69,3.0,0,
2024-07-11,25.7,23.3,28.9,72.74,23.78,28.94,70.74,2.0,0,
2024-07-12,25.6,21.8,30.2,69.79,20.99,30.73,70.79,-1.0,0,
2024-07-13,28.1,23.5,33.3,74.84,23.77,34.14,70.84,4.0,0,
2024-07-14,28.4,24.9,32.1,72.89,25.04,31.66,70.89,2.0,0,
2024-07-15,28.4,24.5,31.3,66.93,24.92,31.43,70.93,-4.0,0,
2024-07-16,27.0,24.6,30.7,74.97,23.2,31.3,70.97,4.0,0,
2024-07-17,25.4,24.1,28.1,73.01,24.38,27.92,71.01,2.0,0,
2024-07-18,24.3,23.1,25.6,72.04,22.89,26.0,71.04,1.0,0,
2024-07-19,27.0,24.2,30.8,71.07,24.61,30.87,71.07,0.0,0,
2024-07-20,27.2,25.1,30.6,76.1,25.08,30.07,71.1,5.0,0,
2024-07-21,26.5,22.5,29.8,75.13,21.98,29.76,71.13,4.0,0,
2024-07-22,26.6,24.3,27.9,68.15,24.75,28.64,71.15,-3.0,0,
2024-07-23,26.4,25.8,27.3,71.17,25.16,28.16,71.17,0.0,0,
2024-07-24,28.1,26.0,30.9,70.19,26.27,32.78,71.19,-1.0,0,
2024-07-25,28.8,25.4,32.2,66.21,26.01,31.12,71.21,-5.0,0,
2024-07-26,28.7,25.2,32.7,66.22,25.39,32.14,71.22,-5.0,0,
2024-07-27,28.9,27.5,31.7,69.24,28.24,32.9,71.24,-2.0,0,
2024-07-28,29.2,27.3,32.2,67.24,28.39,32.36,71.24,-4.0,0,
2024-07-29,27.4,26.8,27.8,76.25,25.2,28.2,71.25,5.0,0,
2024-07-30,28.6,26.3,31.9,69.25,24.9,30.71,71.25,-2.0,0,
2024-07-31,29.25,26.8,32.55,69.26,27.39,32.67,71.26,-2.0,0,
2024-08-01,29.9,27.3,33.2,72.25,27.56,33.58,71.25,1.0,0,
2024-08-02,29.6,28.2,32.5,75.25,28.67,32.43,71.25,4.0,0,
2024-08-03,30.2,27.2,34.2,76.24,27.09,35.04,71.24,5.0,0,
2024-08-04,31.8,27.3,36.2,74.23,25.37,37.07,71.23,3.0,0,
2024-08-05,30.0,26.9,33.7,73.22,26.79,33.77,71.22,2.0,0,
2024-08-06,29.5,25.6,33.5,75.21,24.67,33.42,71.21,4.0,0,
2024-08-07,29.6,27.2,33.4,75.19,27.79,33.09,71.19,4.0,0,
2024-08-08,28.5,26.9,31.6,73.17,27.13,32.85,71.17,2.0,0,
2024-08-09,29.3,25.6,33.6,76.15,25.06,34.57,71.15,5.0,0,
2024-08-10,30.0,26.4,33.6,71.12,25.47,33.12,71.12,0.0,0,
2024-08-11,30.8,27.8,34.4,69.09,29.22,34.26,71.09,-2.0,0,
2024-08-12,31.1,28.2,34.1,68.06,29.56,33.04,71.06,-3.0,0,
2024-08-13,31.3,28.1,36.4,72.03,28.86,37.46,71.03,1.0,0,
2024-08-14,30.0,27.3,34.9,72.0,26.16,35.54,71.0,1.0,0,
2024-08-15,29.2,26.7,34.6,74.96,28.2,34.89,70.96,4.0,0,
2024-08-16,29.8,26.8,34.3,66.92,25.83,33.89,70.92,-4.0,0,
2024-08-17,29.8,27.2,34.0,65.87,27.26,34.37,70.87,-5.0,0,
2024-08-18,29.5,27.0,33.9,72.83,27.31,35.13,70.83,2.0,0,
2024-08-19,29.7,26.3,35.3,71.78,26.87,35.76,70.78,1.0,0,
2024-08-20,31.4,27.0,35.4,66.73,27.75,37.66,70.73,-4.0,0,
2024-08-21,28.4,26.9,30.8,67.68,27.73,31.15,70.68,-3.0,0,
2024-08-22,28.6,27.1,30.3,75.62,27.97,31.11,70.62,5.0,0,
2024-08-23,28.4,26.4,31.8,74.56,27.42,31.24,70.56,4.0,0,
2024-08-24,27.6,25.1,30.9,68.5,25.58,30.81,70.5,-2.0,0,
2024-08-25,28.5,24.9,32.7,70.44,25.37,31.69,70.44,0.0,0,
2024-08-26,28.1,25.6,30.6,70.37,25.86,30.33,70.37,0.0,0,
2024-08-27,26.5,24.6,30.3,69.3,23.7,30.5,70.3,-1.0,0,
2024-08-28,28.2,23.0,33.2,67.23,21.8,34.62,70.23,-3.0,0,
2024-08-29,28.4,23.4,33.5,66.16,23.93,34.0,70.16,-4.0,0,
2024-08-30,28.0,23.7,32.9,72.08,24.26,31.69,70.08,2.0,0,
2024-08-31,27.55,24.15,32.25,69.0,25.0,33.37,70.0,-1.0,0,
2024-09-01,27.1,24.6,31.6,67.92,23.09,30.68,69.92,-2.0,0,
2024-09-02,24.5,22.2,26.9,64.84,22.42,26.37,69.84,-5.0,0,
2024-09-03,27.0,23.2,32.0,66.75,23.16,31.1,69.75,-3.0,0,
2024-09-04,27.9,23.2,33.3,65.66,22.59,31.99,69.66,-4.0,0,
2024-09-05,26.3,25.6,28.8,72.57,25.82,30.23,69.57,3.0,0,
2024-09-06,24.0,23.3,25.7,70.48,23.26,26.26,69.48,1.0,0,
2024-09-07,26.5,22.8,31.3,66.38,23.4,33.24,69.38,-3.0,0,
2024-09-08,27.2,22.6,32.8,66.28,20.97,33.46,69.28,-3.0,0,
2024-09-09,28.5,24.1,34.1,71.18,24.58,34.31,69.18,2.0,0,
2024-09-10,29.4,25.6,33.9,67.08,27.05,34.57,69.08,-2.0,0,
2024-09-11,29.0,25.4,34.6,68.97,26.05,35.41,68.97,0.0,0,
2024-09-12,25.4,24.8,27.1,71.86,23.24,26.24,68.86,3.0,0,
2024-09-13,25.9,24.2,28.0,72.75,24.37,28.7,68.75,4.0,0,
2024-09-14,28.0,25.2,32.2,63.64,25.58,30.76,68.64,-5.0,0,
2024-09-15,27.5,24.2,32.4,63.52,23.83,33.78,68.52,-4.999999999999993,0,
2024-09-16,26.8,21.3,32.2,70.4,20.7,31.64,68.4,2.0,0,
2024-09-17,28.6,25.8,33.2,68.28,25.39,32.7,68.28,0.0,0,
2024-09-18,29.4,26.5,33.6,68.16,26.78,33.19,68.16,0.0,0,
2024-09-19,29.1,25.6,32.6,93.03,24.76,33.63,68.03,25.0,1,residual_spike_with_precursor
2024-09-20,25.0,17.9,28.6,65.91,17.26,29.92,67.91,-2.0,0,
2024-09-21,19.3,17.1,21.9,70.77,16.45,21.54,67.77,3.0,0,
2024-09-22,21.0,16.9,26.7,62.64,17.93,26.62,67.64,-5.0,0,
2024-09-23,20.8,16.6,26.1,65.51,15.75,26.09,67.51,-2.0,0,
2024-09-24,21.0,15.6,26.9,66.37,15.43,25.6,67.37,-1.0,0,
2024-09-25,23.3,18.6,27.3,66.23,17.02,27.93,67.23,-1.0,0,
2024-09-26,23.6,21.1,28.0,71.09,19.84,26.88,67.09,4.0,0,
2024-09-27,22.7,19.1,28.0,63.94,20.42,27.73,66.94,-3.0,0,
2024-09-28,23.2,19.2,27.9,68.8,20.53,26.89,66.8,2.0,0,
2024-09-29,23.5,19.1,29.0,62.65,18.25,28.97,66.65,-4.000000000000007,0,
2024-09-30,23.0,18.3,28.5,69.5,18.46,27.5,66.5,3.0,0,
2024-10-01,18.3,13.3,21.7,71.34,13.4,20.55,66.34,5.0,0,
2024-10-02,14.9,11.6,19.9,68.19,11.18,20.45,66.19,2.0,0,
2024-10-03,16.4,10.8,22.5,71.03,9.62,22.88,66.03,5.0,0,
2024-10-04,17.6,11.9,24.2,69.87,11.39,23.36,65.87,4.0,0,
2024-10-05,17.5,11.6,24.4,64.71,10.85,24.61,65.71,-1.0,0,
2024-10-06,15.4,12.3,17.9,64.54,12.76,16.53,65.54,-1.0,0,
2024-10-07,16.9,14.0,20.7,68.38,14.42,20.27,65.38,3.0,0,
2024-10-08,17.7,12.7,23.9,65.21,13.27,24.71,65.21,0.0,0,
2024-10-09,18.8,13.9,24.4,69.04,12.84,24.62,65.04,4.0,0,
2024-10-10,18.8,15.3,24.1,62.87,14.8,24.56,64.87,-2.000000000000007,0,
2024-10-11,18.6,13.9,24.4,59.69,12.94,25.37,64.69,-5.0,0,
2024-10-12,18.3,13.4,24.7,69.52,12.7,23.96,64.52,5.0,0,
2024-10-13,18.3,12.6,22.6,68.34,12.45,24.67,64.34,4.0,0,
2024-10-14,19.3,17.6,21.5,69.16,17.83,22.03,64.16,5.0,0,
2024-10-15,19.2,17.6,21.9,67.98,17.58,22.13,63.98,4.000000000000007,0,
2024-10-16,18.2,14.4,24.2,64.8,15.01,25.41,63.8,1.0,0,
2024-10-17,19.0,13.8,25.7,65.61,15.52,26.32,63.61,2.0,0,
2024-10-18,17.4,16.2,18.8,66.42,16.14,19.14,63.42,3.0,0,
2024-10-19,16.6,12.4,21.1,65.23,11.08,18.85,63.23,2.000000000000007,0,
2024-10-20,13.4,10.5,17.8,65.04,10.43,16.76,63.04,2.000000000000007,0,
2024-10-21,14.8,9.7,19.3,65.85,8.67,19.14,62.85,2.999999999999993,0,
2024-10-22,15.5,14.9,16.6,63.65,14.43,17.43,62.65,1.0,0,
2024-10-23,12.7,9.4,15.5,63.46,9.84,14.65,62.46,1.0,0,
2024-10-24,12.5,7.1,18.4,65.26,6.98,16.42,62.26,3.000000000000007,0,
2024-10-25,14.9,8.7,21.5,61.06,8.9,20.3,62.06,-1.0,0,
2024-10-26,17.0,10.7,24.0,65.86,10.47,22.72,61.86,4.0,0,
2024-10-27,16.0,14.0,18.8,57.65,14.03,19.15,61.65,-4.0,0,
2024-10-28,15.7,12.3,20.4,61.45,12.02,21.12,61.45,0.0,0,
2024-10-29,15.0,13.4,18.3,60.24,13.8,19.0,61.24,-1.0,0,
2024-10-30,15.7,11.4,21.4,66.03,11.38,21.63,61.03,5.0,0,
2024-10-31,15.5,12.15,20.05,57.82,11.36,18.59,60.82,-3.0,0,
2024-11-01,15.3,12.9,18.7,61.6,12.68,19.01,60.6,1.0,0,
2024-11-02,18.1,13.0,25.1,56.39,14.33,24.01,60.39,-4.0,0,
2024-11-03,17.6,13.0,23.5,64.17,12.79,23.13,60.17,4.0,0,
2024-11-04,14.8,8.9,18.3,61.95,8.38,17.14,59.95,2.0,0,
2024-11-05,9.1,5.6,14.7,63.73,4.76,14.42,59.73,4.0,0,
2024-11-06,7.5,4.1,12.5,63.51,3.35,11.64,59.51,4.0,0,
2024-11-07,7.8,1.6,15.7,60.28,1.77,16.38,59.28,1.0,0,
2024-11-08,10.2,3.1,18.1,57.06,3.69,17.83,59.06,-2.0,0,
2024-11-09,12.9,6.8,20.3,57.83,7.23,21.97,58.83,-1.0,0,
2024-11-10,14.4,10.3,21.0,53.6,10.57,22.6,58.6,-5.0,0,
2024-11-11,14.6,9.7,21.8,55.37,9.34,21.18,58.37,-3.0,0,
2024-11-12,14.3,11.0,19.2,61.14,11.41,19.81,58.14,3.0,0,
2024-11-13,14.2,8.3,21.3,57.9,8.53,22.04,57.9,0.0,0,
2024-11-14,14.8,13.2,16.8,57.66,12.78,16.45,57.66,0.0,0,
2024-11-15,17.0,13.7,21.5,59.42,11.8,20.4,57.42,2.0,0,
2024-11-16,17.0,14.4,22.6,54.18,14.97,22.9,57.18,-3.0,0,
2024-11-17,7.0,2.1,14.4,60.94,1.39,14.21,56.94,4.0,0,
2024-11-18,2.8,-0.7,7.9,59.7,-0.26,7.45,56.7,3.0,0,
2024-11-19,5.7,0.3,11.3,56.45,2.32,9.39,56.45,0.0,0,
2024-11-20,6.5,2.4,9.6,56.21,2.42,9.68,56.21,0.0,0,
2024-11-21,9.7,6.0,14.1,55.96,5.28,14.92,55.96,0.0,0,
2024-11-22,6.2,3.3,10.6,50.71,4.82,11.49,55.71,-5.0,0,
2024-11-23,6.4,1.5,12.6,55.45,2.37,13.4,55.45,0.0,0,
2024-11-24,7.4,2.6,14.2,50.2,2.02,14.79,55.2,-5.0,0,
2024-11-25,10.1,3.6,15.4,58.94,3.42,15.68,54.94,4.0,0,
2024-11-26,5.8,1.0,12.7,51.69,-0.19,12.32,54.69,-3.0,0,
2024-11-27,-0.4,-1.3,1.2,58.43,-1.49,1.51,54.43,4.0,0,
2024-11-28,0.8,-1.7,3.4,52.17,-2.03,3.67,54.17,-2.0,0,
2024-11-29,0.2,-3.4,3.4,51.91,-3.65,3.7,53.91,-2.0,0,
2024-11-30,2.5,-0.5,5.6,53.65,-0.49,4.46,53.65,0.0,0,
